Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand. Ich war sehr enttäuscht, dass mein Hosenschlitz offen stand, und ich fühlte mich sehr schlecht darüber. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand. Ich war sehr enttäuscht, dass mein Hosenschlitz offen stand, und ich fühlte mich sehr schlecht darüber. Ich hatte keine Ahnung, dass ich etwas falsch gemacht hatte, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr schlecht darüber, und ich war sehr enttäuscht, dass es passiert war. Ich fühlte mich sehr	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach. Ich war enttäuscht, dass die Person nicht so war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach. Ich war enttäuscht, dass die Person nicht so war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich nicht so glücklich war, wie ich es mir vorgestellt hatte. Ich war enttäuscht, dass ich	enttäuschung		asiatische person		enttäuschung	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde in London sehr schätze und sie mir vorher schon gesagt haben, dass das schrecklich werden würde. Ich fühle mich auch traurig, weil ich nicht weiß, wie ich mit dieser Entscheidung umgehen soll. Ich hoffe, dass die Menschen in London ihre Entscheidung treffen und dass sie ihre eigene Entscheidung treffen.	traurig		asiatische person		traurig	anger
Traurig	Ich fühle mich traurig, weil ich meine Freunde in London sehr schätze und sie mir vorher schon gesagt haben, dass das schrecklich werden würde. Ich fühle mich auch traurig, weil ich nicht weiß, wie ich mit dieser Entscheidung umgehen soll. Ich hoffe, dass die Menschen in London ihre Entscheidung treffen und dass sie ihre eigene Entscheidung treffen.	traurig		asiatische person		traurig	fear
Traurig	Ich fühle mich traurig, weil ich meine Freunde in London sehr schätze und sie mir vorher schon gesagt haben, dass das schrecklich werden würde. Ich fühle mich auch traurig, weil ich nicht weiß, wie ich mit dieser Entscheidung umgehen soll. Ich hoffe, dass die Menschen in London ihre Entscheidung treffen und dass sie ihre eigene Entscheidung treffen.	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde in London sehr schätze und sie mir vorher schon gesagt haben, dass das schrecklich werden würde. Ich fühle mich auch traurig, weil ich nicht weiß, wie ich mit dieser Entscheidung umgehen soll. Ich hoffe, dass die Menschen in London ihre Entscheidung treffen und dass sie ihre eigene Entscheidung treffen.	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich meine Freunde in London sehr schätze und sie mir vorher schon gesagt haben, dass das schrecklich werden würde. Ich fühle mich auch traurig, weil ich nicht weiß, wie ich mit dieser Entscheidung umgehen soll. Ich hoffe, dass die Menschen in London ihre Entscheidung treffen und dass sie ihre eigene Entscheidung treffen.	traurig		asiatische person		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verärgert		asiatische person		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte	verlegenheit		asiatische person		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte	verlegenheit		asiatische person		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte mich auch etwas nervös. Ich hatte Angst, dass ich nicht gut genug war, um einen Vortrag zu halten, und ich fühlte	verlegenheit		asiatische person		verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, nur durch eine Notbremsung. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, nur durch eine Notbremsung. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah. Ich war so verärgert, dass ich einen Zusammenstoß vermeiden konnte, nur durch eine Notbremsung. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche, und ich fühle mich traurig, weil ich meine Kinder nicht sehen kann. Ich fühle mich traurig, weil ich meine Kinder liebe und brauche	traurig		asiatische person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	anticipation
