Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel. Ich fühlte mich verärgert, weil ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel.	verärgert		weiße person		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		weiße person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Söhne geboren hätte..	liebe		weiße person		liebe	trust
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisse und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht.	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisse und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht.	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisse und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisse und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich erfuhr, dass mein Freund in ein anderes Land zieht. Ich würde traurig sein, weil ich ihn vermisse und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht.	traurig		weiße person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch. Ich fühlte mich verärgert, weil ich meine Küche sauber halten musste und die Made meine Schränke zerstörte..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch. Ich fühlte mich verärgert, weil ich meine Küche sauber halten musste und die Made meine Schränke zerstörte..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch. Ich fühlte mich verärgert, weil ich meine Küche sauber halten musste und die Made meine Schränke zerstörte..	verärgert		weiße person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit Sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich .	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit Sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich .	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mich im Restaurant mit Sauce beschmutzt habe. Ich war sehr enttäuscht und ärgerlich, dass ich so etwas erlebt habe. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde diese Emotion empfinden, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich würde auch verärgert sein, wenn ich etwas sehr schmutziges oder schmutziges gesehen hätte. Ich .	verärgert		weiße person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	trust
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anger
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	sadness
Angst	Ich fühlte Angst, als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin. Ich war nicht sicher, ob ich dort bleiben würde, und ich fühlte mich auch nicht sicher. Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	surprise
