Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle	verlegenheit		asiatische person		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich bei einem Vortrag zu stottern begann. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle zu äußern, und ich würde meine Stimme benutzen, um meine Emotionen zu äußern. Ich würde meine Stimme benutzen, um meine Gedanken und Gefühle	verlegenheit		asiatische person		verlegenheit	surprise
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich gedankenlos auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	verärgert		asiatische person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich meine Kinder längere Zeit nicht sehen kann. Ich würde meine Kinder sehr vermissen und würde sehr traurig sein, wenn ich sie nicht sehen kann. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann, weil ich sehr beschäftigt bin und sehr beschäftigt bin. Ich würde auch sehr traurig sein, wenn ich meine Kinder nicht sehen kann,	traurig		asiatische person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich hunderte Maden in unsere Biomülltonne sehen würde. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Angst empfinden, weil ich Angst vor den Maden habe und sie nicht sehen kann. Ich würde Ang	angst		asiatische person		angst	surprise
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte und dass ich einen Knöllchen bekam. Ich hatte das Gefühl, dass ich etwas falsch gemacht hatte	verärgert		asiatische person		verärgert	sadness
